AÑO,SEMESTRE,TRIMESTRE,DPTO,MUNICIPIO,ESPECIE,TIPO PRODUCTO,FUENTE,VOLUMEN M3
2019,I,I,Meta,Puerto Lopez,Acacia mangium,Rolliza,ICA,876
2019,I,I,Meta,Puerto Lopez,Eucalyptus pellita,Rolliza,ICA,323
2019,I,I,Meta,Puerto Lopez,Pinus caribaea,Rolliza,ICA,240
2019,I,I,Meta,Puerto Lopez,Pinus caribaea,Tabla,ICA,9
2019,I,I,Meta,Puerto Lopez,Pinus oocarpa,Postes,ICA,101
2019,I,I,Meta,Puerto Lopez,Pinus tecunumanii,Bloque,ICA,5
2019,I,I,Meta,Puerto Lopez,Pinus tecunumanii,Postes,ICA,13
2019,I,I,Meta,Puerto Lopez,Pinus tecunumanii,Tabla,ICA,8
2019,I,I,Meta,San Martín,Acacia mangium,Rolliza,ICA,1025
2019,I,I,Meta,San Martín,Eucalyptus pellita,Bloque,ICA,25
2019,I,I,Nariño,Consaca,Eucalyptus grandis,Rolliza,ICA,4
2019,I,I,Nariño,Contadero,Eucalyptus globulus,Otros,ICA,34
2019,I,I,Nariño,Cuaspud (Carlosama),Cupressus lusitanica,Bloque,ICA,30
2019,I,I,Nariño,Guachucal,Pinus patula,Bloque,ICA,630
2019,I,I,Nariño,La Florida,Eucalyptus globulus,Madera troceada,ICA,219
2019,I,I,Nariño,La Florida,Eucalyptus globulus,Rolliza,ICA,20
2019,I,I,Nariño,Mallama (Piedrancha),Pinus patula,Bloque,ICA,90
2019,I,I,Nariño,Nariño,Eucalyptus globulus,Madera troceada,ICA,12
2019,I,I,Nariño,Nariño,Eucalyptus globulus,Postes,ICA,14
2019,I,I,Nariño,Nariño,Eucalyptus spp,Madera troceada,ICA,108
2019,I,I,Nariño,Nariño,Eucalyptus spp,Rolliza,ICA,6
2019,I,I,Nariño,Pasto,Eucalyptus globulus,Postes,ICA,48
2019,I,I,Nariño,Pasto,Eucalyptus globulus,Rolliza,ICA,6
2019,I,I,Nariño,Pasto,Eucalyptus grandis,Madera troceada,ICA,21
2019,I,I,Nariño,Pasto,Pinus patula,Bloque,ICA,7
2019,I,I,Nariño,Pasto,Pinus patula,Madera troceada,ICA,57
2019,I,I,Nariño,Pasto,Pinus patula,Rolliza,ICA,160
2019,I,I,Nariño,Santacruz (Gauchavez),Pinus patula,Bloque,ICA,30
2019,I,I,Nariño,Sapuyes,Cupressus lusitanica,Bloque,ICA,45
2019,I,I,Nariño,Tangua,Cupressus lusitanica,Postes,ICA,86
2019,I,I,Nariño,Tangua,Pinus patula,Bloque,ICA,126
2019,I,I,Norte De Santander,Cúcuta,Cordia alliodora,Bloque,ICA,12
2019,I,I,Norte De Santander,Cúcuta,Cordia spp,Bloque,ICA,29
2019,I,I,Norte De Santander,Cúcuta,Cordia spp,Otros,ICA,4
2019,I,I,Norte De Santander,Cúcuta,Gmelina arborea,Bloque,ICA,13
2019,I,I,Norte De Santander,Cúcuta,Tabebuia spp.,Bloque,ICA,4
2019,I,I,Norte De Santander,Ragonvalia,Cordia alliodora,Bloque,ICA,34
2019,I,I,Norte De Santander,Ragonvalia,Cordia alliodora,Otros,ICA,6
2019,I,I,Norte De Santander,Salazar,Pinus patula,Bloque,ICA,24
2019,I,I,Norte De Santander,Sardinata,Terminalia ivorensis,Otros,ICA,9
2019,I,I,Norte De Santander,Sardinata,Terminalia ivorensis,Palanca de Mina,ICA,27
2019,I,I,Quindío,Armenia,Cordia alliodora,Bloque,ICA,61
2019,I,I,Quindío,Armenia,Eucalyptus grandis,Bloque,ICA,32
2019,I,I,Quindío,Buenavista,Cordia alliodora,Bloque,ICA,86
2019,I,I,Quindío,Calarcá,Cordia alliodora,Bloque,ICA,89
2019,I,I,Quindío,Calarcá,Cupressus lusitanica,Bloque,ICA,95
2019,I,I,Quindío,Calarcá,Cupressus lusitanica,Madera troceada,ICA,2
2019,I,I,Quindío,Calarcá,Eucalyptus grandis,Bloque,ICA,19
2019,I,I,Quindío,Calarcá,Eucalyptus grandis,Madera troceada,ICA,51
2019,I,I,Quindío,Calarcá,Eucalyptus grandis,Rolliza,ICA,151
2019,I,I,Quindío,Calarcá,Eucalyptus grandis,Tabla,ICA,34
2019,I,I,Quindío,Circasia,Cordia alliodora,Bloque,ICA,13
2019,I,I,Quindío,Circasia,Pinus patula,Bloque,ICA,16
2019,I,I,Quindío,Filandia,Cordia alliodora,Bloque,ICA,23
2019,I,I,Quindío,Filandia,Cupressus lusitanica,Bloque,ICA,2
2019,I,I,Quindío,Génova,Eucalyptus grandis,Bloque,ICA,250
2019,I,I,Quindío,Génova,Eucalyptus grandis,Madera troceada,ICA,204
2019,I,I,Quindío,Génova,Eucalyptus grandis,Postes,ICA,50
2019,I,I,Quindío,Génova,Eucalyptus grandis,Rolliza,ICA,551
2019,I,I,Quindío,La Tebaida,Cordia alliodora,Bloque,ICA,40
2019,I,I,Quindío,Pijao,Eucalyptus grandis,Bloque,ICA,22
2019,I,I,Quindío,Pijao,Eucalyptus grandis,Rolliza,ICA,45
2019,I,I,Quindío,Quimbaya,Cordia alliodora,Bloque,ICA,201
2019,I,I,Quindío,Salento,Eucalyptus grandis,Bloque,ICA,208
2019,I,I,Quindío,Salento,Eucalyptus grandis,Madera troceada,ICA,9
2019,I,I,Quindío,Salento,Eucalyptus grandis,Postes,ICA,5
2019,I,I,Quindío,Salento,Eucalyptus grandis,Pulpa,ICA,3613
2019,I,I,Quindío,Salento,Eucalyptus grandis,Rolliza,ICA,1267
2019,I,I,Quindío,Salento,Fraxinus spp.,Bloque,ICA,14
2019,I,I,Quindío,Salento,Pinus patula,Madera troceada,ICA,25
2019,I,I,Quindío,Salento,Pinus patula,Pulpa,ICA,1697
2019,I,I,Quindío,Salento,Pinus patula,Rolliza,ICA,444
2019,I,I,Risaralda,Apía,Eucalyptus grandis,Bloque,ICA,42
2019,I,I,Risaralda,Balboa,Cordia alliodora,Bloque,ICA,37
2019,I,I,Risaralda,Balboa,Eucalyptus grandis,Bloque,ICA,50
2019,I,I,Risaralda,Belén de Umbría,Cordia alliodora,Bloque,ICA,27
2019,I,I,Risaralda,Dosquebradas,Cupressus lusitanica var. benthami,Bloque,ICA,27
2019,I,I,Risaralda,Dosquebradas,Eucalyptus grandis,Bloque,ICA,30
2019,I,I,Risaralda,Dosquebradas,Eucalyptus grandis,Otros,ICA,2
2019,I,I,Risaralda,Dosquebradas,Pinus patula,Bloque,ICA,17
2019,I,I,Risaralda,Guática,Cordia alliodora,Bloque,ICA,31
2019,I,I,Risaralda,Guática,Cordia alliodora,Otros,ICA,8
2019,I,I,Risaralda,Guática,Eucalyptus grandis,Pulpa,ICA,7214
2019,I,I,Risaralda,La Celia,Cordia alliodora,Bloque,ICA,296
2019,I,I,Risaralda,Marsella,Cedrela odorata L.,Bloque,ICA,11
2019,I,I,Risaralda,Marsella,Cordia alliodora,Bloque,ICA,20
2019,I,I,Risaralda,Marsella,Eucalyptus grandis,Otros,ICA,6
2019,I,I,Risaralda,Marsella,Eucalyptus spp,Otros,ICA,8
2019,I,I,Risaralda,Mistrató,Eucalyptus grandis,Otros,ICA,4
2019,I,I,Risaralda,Pereira,Cordia alliodora,Bloque,ICA,5
2019,I,I,Risaralda,Pereira,Eucalyptus grandis,Pulpa,ICA,3503
2019,I,I,Risaralda,Pereira,Eucalyptus spp,Tabla,ICA,7
2019,I,I,Risaralda,Pereira,Pinus maximinoi H.E. Moore,Pulpa,ICA,154
2019,I,I,Risaralda,Pereira,Pinus patula,Bloque,ICA,48
2019,I,I,Risaralda,Pereira,Pinus sp.,Bloque,ICA,21
2019,I,I,Risaralda,Pereira,Pinus sp.,Tabla,ICA,84
2019,I,I,Risaralda,Pueblo Rico,Eucalyptus spp,Bloque,ICA,42
2019,I,I,Risaralda,Pueblo Rico,Eucalyptus spp,Palanca de Mina,ICA,400
2019,I,I,Risaralda,Pueblo Rico,Eucalyptus spp,Rolliza,ICA,20
2019,I,I,Risaralda,Quinchía,Cordia alliodora,Otros,ICA,1
2019,I,I,Risaralda,Quinchía,Eucalyptus grandis,Bloque,ICA,258
2019,I,I,Risaralda,Quinchía,Eucalyptus grandis,Palanca de Mina,ICA,16
2019,I,I,Risaralda,Quinchía,Pinus patula,Pulpa,ICA,674
2019,I,I,Risaralda,Quinchía,Pinus patula,Rolliza,ICA,149
2019,I,I,Risaralda,Santa Rosa De Cabal,Eucalyptus grandis,Bloque,ICA,112
2019,I,I,Risaralda,Santa Rosa De Cabal,Eucalyptus grandis,Otros,ICA,53
2019,I,I,Risaralda,Santa Rosa De Cabal,Eucalyptus grandis,Pulpa,ICA,15239
2019,I,I,Risaralda,Santa Rosa De Cabal,Pinus tecunumanii,Bloque,ICA,193
2019,I,I,Risaralda,Santa Rosa De Cabal,Pinus tecunumanii,Pulpa,ICA,2784
2019,I,I,Risaralda,Santa Rosa De Cabal,Pinus tecunumanii,Rolliza,ICA,2165
2019,I,I,Risaralda,Santuario,Cordia alliodora,Bloque,ICA,10
2019,I,I,Santander,Barrancabermeja,Acacia mangium,Bloque,ICA,87
2019,I,I,Santander,Barrancabermeja,Acacia mangium,Otros,ICA,143
2019,I,I,Santander,Barrancabermeja,Acacia mangium,Rolliza,ICA,340
2019,I,I,Santander,Barrancabermeja,Terminalia ivorensis,Bloque,ICA,15
2019,I,I,Santander,Cerrito,Cupressus lusitanica,Palanca de Mina,ICA,10
2019,I,I,Santander,Cerrito,Eucalyptus grandis,Palanca de Mina,ICA,163
2019,I,I,Santander,Cerrito,Pinus patula,Bloque,ICA,342
2019,I,I,Santander,Cerrito,Pinus patula,Palanca de Mina,ICA,23
2019,I,I,Santander,Charta,Pinus patula,Bloque,ICA,176
2019,I,I,Santander,Cimitarra,Gmelina arborea,Bloque,ICA,46
2019,I,I,Santander,Concepción,Eucalyptus spp,Rolliza,ICA,120
2019,I,I,Santander,Curití,Eucalyptus grandis,Rolliza,ICA,10
2019,I,I,Santander,Curití,Ochroma lagopus,Rolliza,ICA,48
2019,I,I,Santander,Curití,Pinus patula,Rolliza,ICA,40
2019,I,I,Santander,Curití,Pinus tecunumanii,Rolliza,ICA,24
2019,I,I,Santander,Florian,Croton ferrugineus Kunth,Bloque,ICA,59
2019,I,I,Santander,Girón,Cordia gerascanthus,Bloque,ICA,10
2019,I,I,Santander,Girón,Schizolobium parahyba,Bloque,ICA,38
2019,I,I,Santander,Girón,Schizolobium parahyba,Rolliza,ICA,36
2019,I,I,Santander,Macaravita,Pinus patula,Bloque,ICA,30
2019,I,I,Santander,Macaravita,Pinus sp.,Bloque,ICA,39
2019,I,I,Santander,Mogotes,Eucalyptus grandis,Rolliza,ICA,12
2019,I,I,Santander,Mogotes,Pinus tecunumanii,Rolliza,ICA,60
2019,I,I,Santander,Páramo,Cupressus lusitanica,Bloque,ICA,55
2019,I,I,Santander,Páramo,Pinus patula,Bloque,ICA,66
2019,I,I,Santander,Piedecuesta,Albizia carbonaria,Rolliza,ICA,10
2019,I,I,Santander,Piedecuesta,Eucalyptus camaldulensis,Bloque,ICA,9
2019,I,I,Santander,Piedecuesta,Eucalyptus camaldulensis,Rolliza,ICA,14
2019,I,I,Santander,Piedecuesta,Inga sp,Rolliza,ICA,12
2019,I,I,Santander,Puente Nacional,Cupressus lusitanica,Bloque,ICA,20
2019,I,I,Santander,Puente Nacional,Cupressus lusitanica,Otros,ICA,27
2019,I,I,Santander,Puente Nacional,Eucalyptus grandis,Bloque,ICA,84
2019,I,I,Santander,Puente Nacional,Eucalyptus spp,Bloque,ICA,48
2019,I,I,Santander,Rionegro,Pinus oocarpa,Bloque,ICA,44
2019,I,I,Santander,Rionegro,Pinus patula,Otros,ICA,10
2019,I,I,Santander,Rionegro,Pinus patula,Postes,ICA,30
2019,I,I,Santander,Rionegro,Pinus sp.,Bloque,ICA,11
2019,I,I,Santander,Surata,Pinus sp.,Bloque,ICA,15
2019,I,I,Santander,Vélez,Cedrela odorata L.,Bloque,ICA,3
2019,I,I,Santander,Vélez,Pinus patula,Bloque,ICA,16
2019,I,I,Santander,Vélez,Tabebuia rosea,Bloque,ICA,8
2019,I,I,Santander,Zapatoca,Eucalyptus spp,Bloque,ICA,13
2019,I,I,Santander,Zapatoca,Eucalyptus spp,Otros,ICA,11
2019,I,I,Santander,Zapatoca,Eucalyptus spp,Tabla,ICA,14
2019,I,I,Santander,Zapatoca,Pinus patula,Bloque,ICA,313
2019,I,I,Santander,Zapatoca,Pinus patula,Otros,ICA,290
2019,I,I,Santander,Zapatoca,Pinus patula,Rolliza,ICA,40
2019,I,I,Sucre,Palmito,Tabebuia rosea,Bloque,ICA,757
2019,I,I,Sucre,Palmito,Tabebuia rosea,Otros,ICA,3
2019,I,I,Sucre,San Onofre,Acacia mangium,Rolliza,ICA,151
2019,I,I,Sucre,San Onofre,Tectona grandis L. Fil,Rolliza,ICA,7398
2019,I,I,Sucre,Tolú Viejo,Tectona grandis L. Fil,Rolliza,ICA,79
2019,I,I,Tolima,Anzoategui,Cordia alliodora,Bloque,ICA,18
2019,I,I,Tolima,Anzoategui,Eucalyptus globulus,Postes,ICA,12
2019,I,I,Tolima,Cajamarca,Eucalyptus grandis,Postes,ICA,1
2019,I,I,Tolima,Cajamarca,Eucalyptus tereticornis,Bloque,ICA,36
2019,I,I,Tolima,Cajamarca,Pinus patula,Pulpa,ICA,2559
2019,I,I,Tolima,Carmen de Apicalá,Tectona grandis L. Fil,Rolliza,ICA,7
2019,I,I,Tolima,Chaparral,Cordia alliodora,Bloque,ICA,16
2019,I,I,Tolima,Chaparral,Erythrina poeppigiana,Bloque,ICA,14
2019,I,I,Tolima,Chaparral,Pseudosamanea guachapele,Bloque,ICA,16
2019,I,I,Tolima,Chaparral,Tectona grandis L. Fil,Bloque,ICA,9
2019,I,I,Tolima,Coyaima,Pseudosamanea guachapele,Postes,ICA,5
2019,I,I,Tolima,Fresno,Cordia alliodora,Rolliza,ICA,26
2019,I,I,Tolima,Herveo,Pinus patula,Rolliza,ICA,1226
2019,I,I,Tolima,Ibagué,Cordia alliodora,Bloque,ICA,63
2019,I,I,Tolima,Lerida,Cordia alliodora,Bloque,ICA,20
2019,I,I,Tolima,Líbano,Cordia alliodora,Bloque,ICA,12
2019,I,I,Tolima,Líbano,Pinus oocarpa,Bloque,ICA,104
2019,I,I,Tolima,Mariquita,Tectona grandis L. Fil,Bloque,ICA,4
2019,I,I,Tolima,Murillo,Eucalyptus grandis,Bloque,ICA,7
2019,I,I,Tolima,Natagaima,Tectona grandis L. Fil,Bloque,ICA,57
2019,I,I,Tolima,Natagaima,Tectona grandis L. Fil,Postes,ICA,8
2019,I,I,Tolima,Natagaima,Tectona grandis L. Fil,Rolliza,ICA,19
2019,I,I,Tolima,Planadas,Cordia alliodora,Bloque,ICA,21
2019,I,I,Tolima,Planadas,Tabebuia rosea,Bloque,ICA,2
2019,I,I,Tolima,Purificacion,Tectona grandis L. Fil,Rolliza,ICA,10
2019,I,I,Tolima,Roncesvalles,Cupressus lusitanica,Bloque,ICA,12
2019,I,I,Tolima,Roncesvalles,Eucalyptus globulus,Bloque,ICA,1
2019,I,I,Tolima,Roncesvalles,Eucalyptus globulus,Postes,ICA,20
2019,I,I,Tolima,Saldana,Gmelina arborea,Bloque,ICA,32
2019,I,I,Tolima,Venadillo,Tectona grandis L. Fil,Bloque,ICA,10
2019,I,I,Tolima,Venadillo,Tectona grandis L. Fil,Postes,ICA,1
2019,I,I,Tolima,Villahermosa,Eucalyptus grandis,Bloque,ICA,12
2019,I,I,Tolima,Villahermosa,Eucalyptus grandis,Postes,ICA,32
2019,I,I,Valle Del Cauca,Argelia,Pinus tecunumanii,Tabla,ICA,8
2019,I,I,Valle Del Cauca,Bolívar,Eucalyptus grandis,Otros,ICA,248
2019,I,I,Valle Del Cauca,Bolívar,Eucalyptus grandis,Postes,ICA,63
2019,I,I,Valle Del Cauca,Bolívar,Eucalyptus grandis,Pulpa,ICA,16566
2019,I,I,Valle Del Cauca,Bolívar,Pinus patula,Bloque,ICA,70
2019,I,I,Valle Del Cauca,Bolívar,Pinus patula,Tabla,ICA,15
2019,I,I,Valle Del Cauca,Buga,Eucalyptus globulus,Postes,ICA,16
2019,I,I,Valle Del Cauca,Buga,Eucalyptus grandis,Otros,ICA,82
2019,I,I,Valle Del Cauca,Buga,Eucalyptus grandis,Postes,ICA,30
2019,I,I,Valle Del Cauca,Buga,Eucalyptus grandis,Tabla,ICA,134
2019,I,I,Valle Del Cauca,Caicedonia,Eucalyptus grandis,Rolliza,ICA,1612
2019,I,I,Valle Del Cauca,Caicedonia,Pinus oocarpa,Pulpa,ICA,1230
2019,I,I,Valle Del Cauca,Caicedonia,Pinus oocarpa,Rolliza,ICA,883
2019,I,I,Valle Del Cauca,Caicedonia,Pinus patula,Pulpa,ICA,115
2019,I,I,Valle Del Cauca,Caicedonia,Pinus patula,Rolliza,ICA,42
2019,I,I,Valle Del Cauca,Caicedonia,Pinus tecunumanii,Pulpa,ICA,75
2019,I,I,Valle Del Cauca,Caicedonia,Pinus tecunumanii,Rolliza,ICA,26
2019,I,I,Valle Del Cauca,Dagua,Eucalyptus grandis,Pulpa,ICA,2132
2019,I,I,Valle Del Cauca,Dagua,Pinus maximinoi H.E. Moore,Madera troceada,ICA,10
2019,I,I,Valle Del Cauca,Dagua,Pinus maximinoi H.E. Moore,Pulpa,ICA,39
2019,I,I,Valle Del Cauca,Dagua,Pinus patula,Postes,ICA,21
2019,I,I,Valle Del Cauca,Dagua,Pinus patula,Tabla,ICA,16
2019,I,I,Valle Del Cauca,Dagua,Pinus tecunumanii,Bloque,ICA,28
2019,I,I,Valle Del Cauca,Dagua,Pinus tecunumanii,Madera troceada,ICA,31
2019,I,I,Valle Del Cauca,Dagua,Pinus tecunumanii,Pulpa,ICA,572
2019,I,I,Valle Del Cauca,El Águila,Cupressus lusitanica,Bloque,ICA,240
2019,I,I,Valle Del Cauca,El Águila,Cupressus lusitanica,Otros,ICA,10
2019,I,I,Valle Del Cauca,El Cairo,Pinus patula,Otros,ICA,75
2019,I,I,Valle Del Cauca,El Darien (Calima),Eucalyptus grandis,Madera troceada,ICA,10
2019,I,I,Valle Del Cauca,El Darien (Calima),Eucalyptus grandis,Pulpa,ICA,6368
2019,I,I,Valle Del Cauca,El Darien (Calima),Pinus maximinoi H.E. Moore,Madera troceada,ICA,1544
2019,I,I,Valle Del Cauca,El Darien (Calima),Pinus maximinoi H.E. Moore,Postes,ICA,13
2019,I,I,Valle Del Cauca,El Darien (Calima),Pinus maximinoi H.E. Moore,Pulpa,ICA,1858
2019,I,I,Valle Del Cauca,El Darien (Calima),Pinus tecunumanii,Pulpa,ICA,38
2019,I,I,Valle Del Cauca,La Cumbre,Eucalyptus grandis,Pulpa,ICA,8138
2019,I,I,Valle Del Cauca,La Cumbre,Pinus tecunumanii,Madera troceada,ICA,10
2019,I,I,Valle Del Cauca,La Cumbre,Pinus tecunumanii,Pulpa,ICA,923
2019,I,I,Valle Del Cauca,Palmira,Cupressus lusitanica var. benthami,Rolliza,ICA,6
2019,I,I,Valle Del Cauca,Palmira,Pinus patula,Madera troceada,ICA,1272
2019,I,I,Valle Del Cauca,Palmira,Pinus patula,Pulpa,ICA,2296
2019,I,I,Valle Del Cauca,Palmira,Pinus patula,Rolliza,ICA,26
2019,I,I,Valle Del Cauca,Palmira,Pinus sp.,Madera troceada,ICA,30
2019,I,I,Valle Del Cauca,Restrepo,Eucalyptus grandis,Pulpa,ICA,7478
2019,I,I,Valle Del Cauca,Restrepo,Eucalyptus urograndis,Postes,ICA,4
2019,I,I,Valle Del Cauca,Restrepo,Eucalyptus urograndis,Pulpa,ICA,8668
2019,I,I,Valle Del Cauca,Restrepo,Pinus maximinoi H.E. Moore,Pulpa,ICA,973
2019,I,I,Valle Del Cauca,Restrepo,Pinus tecunumanii,Pulpa,ICA,1975
2019,I,I,Valle Del Cauca,Riofrío,Cordia alliodora,Bloque,ICA,43
2019,I,I,Valle Del Cauca,Riofrío,Eucalyptus grandis,Pulpa,ICA,5495
2019,I,I,Valle Del Cauca,Riofrío,Eucalyptus urograndis,Otros,ICA,13
2019,I,I,Valle Del Cauca,Riofrío,Pinus kesiya,Bloque,ICA,70
2019,I,I,Valle Del Cauca,Riofrío,Pinus kesiya,Madera troceada,ICA,80
2019,I,I,Valle Del Cauca,Riofrío,Pinus kesiya,Pulpa,ICA,19
2019,I,I,Valle Del Cauca,Riofrío,Pinus kesiya,Tabla,ICA,10
2019,I,I,Valle Del Cauca,Riofrío,Pinus maximinoi H.E. Moore,Pulpa,ICA,1146
2019,I,I,Valle Del Cauca,Riofrío,Pinus tecunumanii,Pulpa,ICA,2397
2019,I,I,Valle Del Cauca,Roldanillo,Eucalyptus grandis,Postes,ICA,20
2019,I,I,Valle Del Cauca,Sevilla,Eucalyptus grandis,Bloque,ICA,141
2019,I,I,Valle Del Cauca,Sevilla,Eucalyptus grandis,Pulpa,ICA,12708
2019,I,I,Valle Del Cauca,Sevilla,Pinus kesiya,Pulpa,ICA,153
2019,I,I,Valle Del Cauca,Sevilla,Pinus maximinoi H.E. Moore,Pulpa,ICA,471
2019,I,I,Valle Del Cauca,Sevilla,Pinus patula,Bloque,ICA,704
2019,I,I,Valle Del Cauca,Sevilla,Pinus patula,Pulpa,ICA,13
2019,I,I,Valle Del Cauca,Sevilla,Pinus patula,Rolliza,ICA,230
2019,I,I,Valle Del Cauca,Trujillo,Eucalyptus grandis,Postes,ICA,19
2019,I,I,Valle Del Cauca,Trujillo,Eucalyptus grandis,Pulpa,ICA,10463
2019,I,I,Valle Del Cauca,Trujillo,Pinus tecunumanii,Pulpa,ICA,62
2019,I,I,Valle Del Cauca,Tuluá,Cupressus lusitanica,Otros,ICA,14
2019,I,I,Valle Del Cauca,Tuluá,Eucalyptus spp,Otros,ICA,32
2019,I,I,Valle Del Cauca,Tuluá,Eucalyptus spp,Postes,ICA,15
2019,I,I,Valle Del Cauca,Tuluá,Pinus patula,Bloque,ICA,669
2019,I,I,Valle Del Cauca,Tuluá,Pinus patula,Tabla,ICA,1105
2019,I,I,Valle Del Cauca,Vijes,Eucalyptus grandis,Pulpa,ICA,2609
2019,I,I,Valle Del Cauca,Vijes,Pinus tecunumanii,Madera troceada,ICA,1302
2019,I,I,Valle Del Cauca,Vijes,Pinus tecunumanii,Postes,ICA,11
2019,I,I,Valle Del Cauca,Vijes,Pinus tecunumanii,Pulpa,ICA,2820
2019,I,I,Vichada,La Primavera,Acacia mangium,Rolliza,ICA,77
2019,I,I,Vichada,La Primavera,Acacia mangium,Tabla,ICA,28
2019,I,I,Vichada,La Primavera,Pinus caribaea,Otros,ICA,52
2019,I,I,Vichada,La Primavera,Pinus caribaea,Postes,ICA,548
2019,I,I,Vichada,La Primavera,Pinus caribaea,Rolliza,ICA,385
2019,I,I,Vichada,La Primavera,Pinus caribaea,Tabla,ICA,42
2019,I,I,Vichada,Puerto Carreno,Acacia mangium,Rolliza,ICA,70
2019,I,II,Antioquia,Abejorral,Cupressus lusitanica,Bloque,ICA,29
2019,I,II,Antioquia,Abejorral,Cupressus lusitanica,Rolliza,ICA,17
2019,I,II,Antioquia,Abejorral,Eucalyptus grandis,Bloque,ICA,10
2019,I,II,Antioquia,Abejorral,Pinus patula,Bloque,ICA,620
2019,I,II,Antioquia,Abejorral,Pinus patula,Otros,ICA,10
2019,I,II,Antioquia,Abejorral,Pinus patula,Palanca de Mina,ICA,26
2019,I,II,Antioquia,Abejorral,Pinus patula,Rolliza,ICA,2311
2019,I,II,Antioquia,Abejorral,Pinus tecunumanii,Rolliza,ICA,64
2019,I,II,Antioquia,Amalfi,Pinus oocarpa,Pulpa,ICA,2186
2019,I,II,Antioquia,Amalfi,Pinus oocarpa,Rolliza,ICA,254
2019,I,II,Antioquia,Andes,Eucalyptus grandis,Bloque,ICA,80
2019,I,II,Antioquia,Andes,Pinus patula,Otros,ICA,135
2019,I,II,Antioquia,Angostura,Cupressus lusitanica,Bloque,ICA,81
2019,I,II,Antioquia,Angostura,Cupressus lusitanica,Rolliza,ICA,75
2019,I,II,Antioquia,Angostura,Eucalyptus grandis,Bloque,ICA,279
2019,I,II,Antioquia,Angostura,Eucalyptus grandis,Rolliza,ICA,263
2019,I,II,Antioquia,Angostura,Pinus maximinoi H.E. Moore,Pulpa,ICA,970
2019,I,II,Antioquia,Angostura,Pinus maximinoi H.E. Moore,Rolliza,ICA,15
2019,I,II,Antioquia,Angostura,Pinus patula,Bloque,ICA,585
2019,I,II,Antioquia,Angostura,Pinus patula,Pulpa,ICA,14849
2019,I,II,Antioquia,Angostura,Pinus patula,Rolliza,ICA,18211
2019,I,II,Antioquia,Apartadó,Cedrela odorata L.,Bloque,ICA,261
2019,I,II,Antioquia,Apartadó,Gmelina arborea,Bloque,ICA,44
2019,I,II,Antioquia,Apartadó,Gmelina arborea,Rolliza,ICA,67
2019,I,II,Antioquia,Apartadó,Tabebuia rosea,Bloque,ICA,322
2019,I,II,Antioquia,Apartadó,Tectona grandis,Bloque,ICA,10
2019,I,II,Antioquia,Apartadó,Tectona grandis L. Fil,Bloque,ICA,272
2019,I,II,Antioquia,Arboletes,Cedrela odorata L.,Bloque,ICA,1
2019,I,II,Antioquia,Arboletes,Tabebuia rosea,Bloque,ICA,456
2019,I,II,Antioquia,Arboletes,Tectona grandis,Rolliza,ICA,270
2019,I,II,Antioquia,Arboletes,Tectona grandis L. Fil,Bloque,ICA,491
2019,I,II,Antioquia,Arboletes,Tectona grandis L. Fil,Rolliza,ICA,2355
2019,I,II,Antioquia,Bello,Cupressus lusitanica,Bloque,ICA,102
2019,I,II,Antioquia,Bello,Cupressus lusitanica,Pulpa,ICA,17
2019,I,II,Antioquia,Bello,Cupressus lusitanica,Rolliza,ICA,17
2019,I,II,Antioquia,Betulia,Pinus patula,Bloque,ICA,540
2019,I,II,Antioquia,Bolívar,Acacia mangium,Rolliza,ICA,153
2019,I,II,Antioquia,Bolívar,Eucalyptus grandis,Bloque,ICA,387
2019,I,II,Antioquia,Bolívar,Eucalyptus grandis,Palanca de Mina,ICA,32
2019,I,II,Antioquia,Bolívar,Eucalyptus grandis,Rolliza,ICA,554
2019,I,II,Antioquia,Bolívar,Eucalyptus spp,Bloque,ICA,30
2019,I,II,Antioquia,Bolívar,Pinus maximinoi,Bloque,ICA,90
2019,I,II,Antioquia,Bolívar,Pinus maximinoi H.E. Moore,Bloque,ICA,530
2019,I,II,Antioquia,Bolívar,Pinus maximinoi H.E. Moore,Pulpa,ICA,10
2019,I,II,Antioquia,Bolívar,Pinus maximinoi H.E. Moore,Rolliza,ICA,10
2019,I,II,Antioquia,Bolívar,Pinus tecunumanii,Bloque,ICA,551
2019,I,II,Antioquia,Cáceres,Acacia mangium,Bloque,ICA,42
2019,I,II,Antioquia,Caicedo,Pinus oocarpa,Bloque,ICA,34
2019,I,II,Antioquia,Caldas,Cupressus lusitanica,Bloque,ICA,290
2019,I,II,Antioquia,Caldas,Cupressus lusitanica,Otros,ICA,88
2019,I,II,Antioquia,Caldas,Cupressus lusitanica,Palanca de Mina,ICA,119
2019,I,II,Antioquia,Caldas,Cupressus lusitanica,Pulpa,ICA,350
2019,I,II,Antioquia,Caldas,Cupressus lusitanica,Rolliza,ICA,5471
2019,I,II,Antioquia,Caldas,Eucalyptus globulus,Rolliza,ICA,19
2019,I,II,Antioquia,Caldas,Eucalyptus grandis,Bloque,ICA,18
2019,I,II,Antioquia,Caldas,Eucalyptus grandis,Otros,ICA,37
2019,I,II,Antioquia,Caldas,Eucalyptus grandis,Pulpa,ICA,161
2019,I,II,Antioquia,Caldas,Eucalyptus grandis,Rolliza,ICA,349
2019,I,II,Antioquia,Caldas,Eucalyptus saligna,Rolliza,ICA,11
